column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_10,column_11,column_12,column_13,column_14,column_15,column_16,column_17,column_18,column_19,column_20,column_21,column_22,column_23,column_24,column_25,column_26,column_27,column_28,column_29,column_30,column_31,column_32,column_33,column_34,column_35,column_36,column_37,column_38,column_39,column_40,column_41,column_42,column_43,column_44,column_45,column_46,column_47,column_48,column_49,column_50
1,1,71,1,85,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4.899098974884987,9.983760759864964,18.82758069935747,61.355733747736394,18.446981530987287,0.8982326839437964,0.42394386440100007
1,2,72,2,32,2,2,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1453938282197784,5.053899587987388,53.75039576551399,23.763522339184476,1.0680496615551505,0.48708699914606557,3.6463388753250063
0,1,63,1,16,2,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,56.233906784321555,27.504270264857812,66.82375072694795,36.69951699559866,0.17586287065519812,0.8176306269521028,-1.7047900879860363
0,2,89,2,37,2,2,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.864057645422702,21.33154696811258,45.615505059005564,21.247992137390764,10.113861802535013,1.4262962395290286,-1.1308478811351304
0,1,41,2,16,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.417674439782193,4.358354385618732,43.75827486880901,32.41562915130556,18.039189712254228,0.7696617017084709,-2.7954092454840485
0,1,63,1,10,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9496389308038007,-0.927912883914189,44.51782303954629,13.087495501065373,8.851216835409522,2.259718531377083,-2.162940964397629
0,1,72,1,39,2,2,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,6.4886301419845225,7.348463455402868,51.332940804741035,38.92601209461484,2.757527850966293,1.2782556195040196,-0.6155684974308748
1,2,40,1,39,2,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.734264958758525,-2.291568399365538,397.0360607636654,39.58080494302229,4.901315311554375,0.2731323989192419,3.4992627920335115
1,1,29,1,45,2,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,118.9688623644653,43.36214440919069,73.785028070089,41.57623569300851,3.1647164790037348,0.29692068764569685,0.35158922181141516
1,1,95,1,20,2,2,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,6.350873164493716,22.197901696443722,68.72970222542078,34.0236791086589,-1.0231534460353737,0.389289494284892,2.9808629328489697
1,1,70,1,7,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.713227873398225,23.0373635657884,48.70156416333482,33.22314878612363,-0.4474301356396957,1.5612531578506579,-1.2417952802699954
0,1,36,1,22,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-0.10961700792902607,26.136094359692652,38.938366763329654,36.891701629350266,10.934405935180173,-0.14621476881078133,25.830635969807837
